LICENSE,DBA,LOCATION.ADDRESS,COUNTY,PHONE,category,sells_liquor,Latitude,Longitude
RL00322,THAI PLACE & SUSHI,2 W ST GEORGE BLVD (ANCESTOR SQUAR,WASHINGTON,425-922-9583,Restaurant,TRUE,ANCESTOR SQUAR ST GEORGE UT 84770,NA
CL01074,DICK N' DIXIES,479 E 300 S,SALT LAKE,801-521-3556,Bar / Club,TRUE,40.762867466000046,-111.87712033399998
RB00287,LA VERACRUZANA,125 W MAIN ST,EMERY,435-564-3257,Restaurant,FALSE,38.99545267900004,-110.16424074099996
BE01240,RITZ CLASSIC LANES,2265 S STATE,SALT LAKE,801-486-2176,Banquet / Event,FALSE,40.72158005700004,-111.88821450299997
RL00835,SMASHBURGER (WEST VALLEY),3513 S 2700 W,SALT LAKE,801-988-4613,Restaurant,TRUE,40.69585217100007,-111.95782369799997
RL00792,LEONARDO,209 E 500 S,SALT LAKE,801-531-9800,Restaurant,TRUE,40.758510271000034,-111.88502940299998
RE01959,GREAT AMERICAN GRILL @ DAVIS CONFERENCE CENTER,762 W HERITAGE PARK BLVD,DAVIS,801-390-1069,Restaurant,TRUE,41.08332741000004,-111.98084298199996
BC00066,COMFORT SUITES OF OGDEN,2250 S 1200 W,WEBER,801-621-2545,Other,FALSE,41.22743894600006,-112.00986572399995
BE02449,CANYONSIDE GRILL @ EAGLE POINT RESORT,150 S W VILLAGE CIR,BEAVER,435-438-3634,Banquet / Event,FALSE,38.295304196000075,-112.40465387699999
RE02157,AVENUES PROPER RESTAURANT & PUBLICK HOUSE,"376 8TH AVE,",SALT LAKE,801-828-5310,Restaurant,TRUE,40.77847281900006,-111.87842010799994
RE02098,COPPER CREEK PUB & GRUB (WEST VALLEY),3451 S 5600 W,SALT LAKE,801-417-0051,Restaurant,TRUE,40.69769095000004,-112.02483479699998
RE01007,EL TORO VIEJO,1111 N MAIN STREET,CACHE,435-753-4084,Restaurant,TRUE,41.751958579000075,-111.83449313999995
RE01963,Z'S STEAK AND CHOP HAUS / MATTY'S,784 RESORT DR,WASATCH,435-709-9641,Restaurant,TRUE,40.52530090300007,-111.48886888899995
RB00024,WINGER'S (ST. GEORGE),188 S RIVER RD,WASHINGTON,435-688-1181,Restaurant,FALSE,37.10479082300003,-113.55567974699994
RB00079,EL MATADOR,606 S MAIN,DAVIS,801-292-8998,Restaurant,FALSE,40.88912805600006,-111.880638423
RL00937,YAMATO JAPANESE RESTAURANT,1074 S STATE ST,UTAH,801-227-7100,Restaurant,TRUE,40.277367351000066,-111.68634164299999
RL00797,STEINY'S FAMILY SPORTS GRILL,119 N 600 W,WEBER,801-755-2516,Restaurant,TRUE,41.26192879700005,-111.99243266999997
BC00162,CANYONS SKI RESORT / SUNLODGE / RED PINE LODGE / TOMBSTONE GRILL / DREAMSCAPE GRILL / CLOUD DINE,4000 CANYONS RESORT DR,SUMMIT,435-615-8040,Other,FALSE,40.684057186000075,-111.55369225999999
CL01105,CALVIN T'S,78 E CTR ST,KANE,,Bar / Club,TRUE,37.04808373700007,-112.52716398799998
RE02328,THE BEEHIVE GRILL,255 S MAIN,CACHE,435-753-2600,Restaurant,TRUE,41.726661327000045,-111.83515768699999
RL00529,THAI GARDEN & NOODLE HOUSE,868 E 900 S,SALT LAKE,801-355-8899,Restaurant,TRUE,40.74975877300005,-111.86605759199995
RE02322,O' CRAWFISH & SEAFOOD RESTAURANT,6930 S STATE,SALT LAKE,801-566-1467,Restaurant,TRUE,40.62517058700007,-111.89020538999995
RB00186,RUSTED SUN PIZZERIA,2010 S STATE ST,SALT LAKE,801-483-2120,Restaurant,FALSE,40.72638161500004,-111.88827672699995
RB00030,ACAPULCO (KEARNS),4722 S 4015 W,SALT LAKE,801-964-1553,Restaurant,FALSE,40.666379996000046,-111.98681410599994
RE01756,BISTRO 258,258 25TH ST,WEBER,801-394-1595,Restaurant,TRUE,41.220747449000044,-111.97446262499994
RE02287,EAST-WEST CONNECTION (FOOTHILL VILLAGE),1400 S FOOTHILL DR,SALT LAKE,801-581-1128,Restaurant,TRUE,40.74005064500005,-111.82594186399996
CL00577,CAROL'S COVE II,3424 S STATE ST,SALT LAKE,801-466-2683,Bar / Club,TRUE,40.69702445300004,-111.88830277599999
RL00416,INDIA PALACE,98 W CTR ST,UTAH,,Restaurant,TRUE,40.23382838300006,-111.66028970399998
RE01528,OLIVE GARDEN (LOGAN),1220 N MAIN ST,CACHE,435-752-6120,Restaurant,TRUE,41.753970406000064,-111.83441331299997
CL00081,GRANITE CLUB,3820 HIGHLAND DR,SALT LAKE,801-274-2084,Bar / Club,TRUE,40.68787005200005,-111.84539340699996
CL01164,RAIL CENTER,235 N 500 W,SALT LAKE,801-575-8400,Bar / Club,TRUE,40.774540081000055,-111.90550679699999
RL00791,HAPPY SUMO AT OLD MILL,6572 S BIG COTTONWOOD CYN RD,SALT LAKE,8017339661,Restaurant,TRUE,40.631771780000065,-111.80532253499996
RE01265,APPLEBEE'S (CEDAR CITY),1352 S PROVIDENCE CTR DR,IRON,801-532-5108,Restaurant,TRUE,37.65413216800005,-113.08513762299998
RL00370,GREEN VALLEY SPA,1871 W CYN VIEW DR,WASHINGTON,435-986-5088,Restaurant,TRUE,37.09261482000005,-113.62337922699999
RL00933,SO DELICIOUS,1853 W 5600 S,WEBER,801-825-6093,Restaurant,TRUE,41.16169294400004,-112.02492006599999
RE02031,LA CAILLE RESTAURANT,9565 WASATCH BLVD,SALT LAKE,801-942-1751,Restaurant,TRUE,40.577310854000075,-111.79717282799999
RE01831,TSUNAMI RESTAURANT (RIVER PARK),10722 RIVER FRONT PKWY,SALT LAKE,801-748-1178,Restaurant,TRUE,40.55660773000005,-111.91246578799996
CL01265,THE BIG Z,1141 W 2150 S,WEBER,801-394-1221,Bar / Club,TRUE,41.228252472000065,-112.00698132999997
RL00871,PARADOX PIZZA,702 S MAIN ST,GRAND,435-259-9999,Restaurant,TRUE,38.562853536000034,-109.54901259999997
RL00634,ASIAN PANDA,1166 W 800 N,UTAH,435-962-0215,Restaurant,TRUE,40.31201377600007,-111.72362902199995
RL00919,SUSHI MONSTER,3567 S 2700 W,SALT LAKE,801-966-8889,Restaurant,TRUE,40.69492368900006,-111.95784586599996
CL00725,ANDY'S CLUB,501 N WASHINGTON BLVD,WEBER,801-782-4131,Bar / Club,TRUE,41.26794139300006,-111.96952757399998
RE01631,LEGENDS AT THE RESORT,1310 LOWELL AVE,SUMMIT,435-658-5520,Restaurant,TRUE,40.651628464000055,-111.50620284499996
RL00535,SIMPLY SUSHI (SALT LAKE),180 W 400 S,SALT LAKE,801-746-4445,Restaurant,TRUE,40.76069772000005,-111.89626088699998
RE01941,SAKANA SUSHI BAR & JAPANESE CUISINE,7626 CAMPUS VIEW DR,SALT LAKE,801-347-2006,Restaurant,TRUE,40.61188948200004,-111.98031669099998
CL00846,DESI & ROBERT SPIRITS,2430 GRANT AVE,WEBER,801-394-8400,Bar / Club,TRUE,41.22213115400007,-111.97324703399994
BC00177,PRICE LODGING,838 W WESTWOOD BLVD,CARBON,435-637-8880,Other,FALSE,39.60142731500008,-110.83112268899998
CL01016,VISTA LOUNGE,1393 N HWY 191,GRAND,435-259-5201,Bar / Club,TRUE,38.59509027800004,-109.56826443699998
CL00460,HIGHLANDER CLUB,6194 HIGHLAND DR,SALT LAKE,801-277-8251,Bar / Club,TRUE,40.63915629500008,-111.83495748799999
RE01120,DANIELS SUMMIT LODGE 190,HWY 40 DANIELS SUMIT PASS,WASATCH,435-548-2300,Restaurant,TRUE,40.50332632800007,-111.39879903799999
RE00857,ROOSTERS 25TH STREET BREWING COMPANY,253 HISTORIC 25TH ST,WEBER,801-627-6171,Restaurant,TRUE,41.216128825000055,-111.99699766999998
RE01938,BLUE IGUANA (PARK CITY),255 MAIN ST,SUMMIT,435-658-9830,Restaurant,TRUE,40.641684292000036,-111.49478977099994
RL00638,SAFFRON VALLEY,1098 W S JORDAN PKWY,SALT LAKE,801-415-5125,Restaurant,TRUE,40.56080793600006,-111.92140367699994
CL01072,SUGAR HOUSE PUB,1992 S 1100 E,SALT LAKE,801-413-2857,Bar / Club,TRUE,40.72697729300006,-111.85966370699998
CL01126,LIQUID JOE'S,1249 E 3300 S,SALT LAKE,801-381-0006,Bar / Club,TRUE,40.699937900000066,-111.85513018799998
RL00261,OSAKA SUSHI RESTAURANT,918 W HERITAGE PARK BLVD,DAVIS,801-776-0888,Restaurant,TRUE,41.083767581000075,-111.98255872899995
RE01906,BOULDER MOUNTAIN GUEST RANCH,3621 HELLS BACKBONE RD,GARFIELD,435-335-7480,Restaurant,TRUE,37.90891205500003,-111.49770941899999
RL00527,ARKANSAS AL'S,2400 ZION CYN BLVD,WASHINGTON,435-467-7406,Restaurant,TRUE,37.18051813200003,-112.99701806599995
RE02173,CAFE' DIABLO,599 W MAIN,WAYNE,215-460-0295,Restaurant,TRUE,38.29902411900008,-111.43220188799995
BC00140,PROVO MARRIOTT,101 W 100 N,UTAH,801-370-3555,Other,FALSE,40.23509757200003,-111.66062673999994
RE01341,DON PEDRO'S (ST GEORGE),567 S VALLEY VIEW DR,WASHINGTON,435-673-0131,Restaurant,TRUE,37.09846956400003,-113.61937965699997
CL01065,LEGENDS SPORTS BAR & GRILL,677 S 200 W,SALT LAKE,801-647-2027,Bar / Club,TRUE,40.75452148900007,-111.89675406399999
BE02577,TRAM CAR PIZZA/RENDEVOUS @ SNOWBIRD RESORT,9385 S SNOWBIRD CENTER DR,SALT LAKE,801-933-2222,Banquet / Event,FALSE,40.55808643200004,-111.82957591799999
RE00129,PARADISE INN/ GARDEN OF EAT'N,915 N MAIN,MILLARD,435-743-5848,Restaurant,TRUE,38.98806675700007,-112.32344997799999
RL00824,KOBE JAPANESE CUISINE,3947 WASATCH BLVD,SALT LAKE,801-277-2928,Restaurant,TRUE,40.68582406300004,-111.79599661699996
CL00787,ZEST,275 S 200 W,SALT LAKE,801-433-0589,Bar / Club,TRUE,40.763190105000035,-111.89680476399997
RE02258,RIDGE AT LONE PEAK,14886 S TRAVERSE RIDGE RD,SALT LAKE,801-910-1957,Restaurant,TRUE,40.48040171100007,-111.83476706399995
BC00171,COMPLEX,536 W 100 S,SALT LAKE,801-528-9197,Other,FALSE,40.76718852300007,-111.90718106199995
RE01437,SUGARHOUSE BARBEQUE CO (SLC),880 E 2100 S,SALT LAKE,801-463-4800,Restaurant,TRUE,40.72539374000007,-111.86574181399999
RE01606,OLD BRIDGE GRILLE,HWY 163  AT SAN JUAN RIVER,SAN JUAN,435-683-2322,Restaurant,TRUE,37.164306916000044,-109.85973725999997
RE02044,LA PUENTE MEXICAN RESTAURANT,330 N MARKET PL DR,DAVIS,,Restaurant,TRUE,40.92534802200004,-111.88019957799997
RL00875,ART CITY TROLLEY RESTAURANT,256 N MAIN STREET,UTAH,801-489-8585,Restaurant,TRUE,40.17036991800006,-111.61057450499999
RE01843,ROMANO'S MACARONI GRILL (PROVO),4801 N UNIVERSITY,UTAH,801-765-1688,Restaurant,TRUE,40.297718952000025,-111.65700454799997
BE02057,1 RBC (RIVER OAKS GOLF COURSE),9300 S RIVERSIDE DR,SALT LAKE,801-870-0826,Banquet / Event,FALSE,40.58229315500006,-111.91570252099996
RE02118,LOKALS (SARATOGA SPRINGS),1284 N REDWOOD RD,UTAH,801-766-6603,Restaurant,TRUE,40.38466370700007,-111.91636058199998
RL00725,OHANA SUSHI & ASIAN CUISINE,476 12TH ST,WEBER,801-621-2595,Restaurant,TRUE,41.24432551900003,-111.96776266999996
RE00254,LA FRONTERA (400 S),1236 W 400 SOUTH,SALT LAKE,801-532-3158,Restaurant,TRUE,40.76066776000005,-111.92658087899997
BE02549,DUCK ON IN SALOON,LOT 56 MOVIE RANCH RD,KANE,435-590-7301,Banquet / Event,FALSE,37.520006446000025,-112.65617845499997
RE01799,CANCUN CAFE (3900 S),885 E 3900 SOUTH,SALT LAKE,801-269-1177,Restaurant,TRUE,40.687088740000036,-111.86651664899995
RL00762,CAFE EL LAGO RESTAURANT,262 E STATE RD 73,UTAH,801-766-9690,Restaurant,TRUE,40.38780851100006,-111.85318781599995
RL00867,PELICAN CAFE,1684 W HWY 40,UINTAH,435-789-4689,Restaurant,TRUE,40.44163434200004,-109.56192920899997
RE01933,TAKASHI,18 W MARKET ST,SALT LAKE,801-519-9595,Restaurant,TRUE,40.76179814900007,-111.89162064799996
RE02097,HILTON GARDEN INN @ SLC AIRPORT,4975 WILEY POST WAY,SALT LAKE,219-472-2900,Restaurant,TRUE,40.773489522000034,-112.00934144599995
BE01977,WISEGUYS COMEDY  (OGDEN),269 HISTORIC 25TH ST,WEBER,801-622-5588,Banquet / Event,FALSE,41.216128825000055,-111.99699766999998
PS00002,AMERICAN AIRLINES,SLC INT'L AIRPORT,SALT LAKE,801-539-2770,Liquor Store / Manufacturer,TRUE,40.776818354000056,-111.97948729799998
RL00176,NOODLES & COMPANY (MURRAY) #701,5207 S STATE,SALT LAKE,801-284-5757,Restaurant,TRUE,40.658003843000074,-111.88828426399999
BE02055,ALL STAR LANES - SANDY,10535 S STATE,SALT LAKE,801-576-6410,Banquet / Event,FALSE,40.55979047100004,-111.89067462499997
RE01298,SNOWED INN SLEIGH COMPANY,1439 LOWELL AVE,SUMMIT,435-647-3310,Restaurant,TRUE,40.65321060700006,-111.50747501999996
RE02096,LOS CUCOS MEXICAN CAFE,10585 S STATE ST,SALT LAKE,801-409-4006,Restaurant,TRUE,40.559280011000055,-111.89067462499997
CL00971,EXTRA INNINGS,C/O 150 W 500 SOUTH,SALT LAKE,801-401-2000,Bar / Club,TRUE,40.75850838400004,-111.89506020999994
BC00036,UTAH FOOD SERVICES @ SOUTHTOWNE EXPO CENTER,9575 S STATE ST,SALT LAKE,801-531-0226,Other,FALSE,40.577399971000034,-111.89074853299996
RE02091,WING NUTZ (OREM),1054 S 750 E,UTAH,801-655-1433,Restaurant,TRUE,40.27769617000007,-111.67732252899998
BE02556,FISH ROCK GRILL,1585 W LEDGES PARKWAY,WASHINGTON,435-634-4600,Banquet / Event,FALSE,37.198193794000076,-113.61786555799995
BC00093,SOLITUDE MOUNTAIN RESORT,12000 E BIG COTTONWOOD CYN,SALT LAKE,801-534-1400,Other,FALSE,40.622373236000044,-111.59332069399994
BE02561,POWDER MOUNTAIN RESORT,8000 N 5100 E (POWDER MTN),WEBER,,Banquet / Event,FALSE,POWDER MTN EDEN UT 84310,NA
RE01520,BRUMBYS HOMETOWN CAFE,340 E MAIN ST STE 1,UTAH,,Restaurant,TRUE,39.975562850000074,-111.77803101199999
RB00105,JAVIER'S CHAPARRITOS (HARRISVILLE),755 N HARRISVILLE RD,WEBER,801-393-0955,Restaurant,FALSE,41.27189227500003,-111.97899750599998
RE00546,GOLDENER HIRSCH,7570 ROYAL ST E,SUMMIT,435-649-7770,Restaurant,TRUE,40.622378963000074,-111.48906638699998
CL01249,THE HORSE,3611 WASHINGTON BLVD,WEBER,801-621-9925,Bar / Club,TRUE,41.19752695600005,-111.97104861599996
CL00898,EL NUEVO MI MEXICO,3620 S STATE ST,SALT LAKE,801-265-2800,Bar / Club,TRUE,40.692630128000076,-111.88831705699994
CL00745,ON THE ROCKS,5400 S 6200 W,SALT LAKE,801-988-2001,Bar / Club,TRUE,40.665343550000046,-112.03640188599996
RB00080,EL MEXICANO #2,1535 S STATE ST,SEVIER,435-529-2132,Restaurant,FALSE,38.936397019000026,-111.85455388099996
RE01390,OLIVE GARDEN (SANDY) - 1565,10540 S STATE ST,SALT LAKE,801-523-6148,Restaurant,TRUE,40.55980591100007,-111.89094153699995
RE02298,KOREA HOUSE,1300 S 145 E STE 207,SALT LAKE,,Restaurant,TRUE,40.715458186000035,-111.88832908299997
CL00010,AMERICAN LEGION 87 (LAYTON),128 S MAIN,DAVIS,801-544-7220,Bar / Club,TRUE,41.05836322400006,-111.96516849199998
RE00879,OUTBACK STEAKHOUSE (SANDY) #4510,7770 S 1300 E,SALT LAKE,801-566-9394,Restaurant,TRUE,40.60967851300006,-111.85314711099994
RE01716,TEPANYAKI JAPANESE STEAK HOUSE (SALT LAKE),369 W 1830 S,SALT LAKE,801-282-9703,Restaurant,TRUE,40.73033907900003,-111.90234916799994
RE01910,MI RANCHITO (OREM),1109 S STATE,UTAH,801-225-9195,Restaurant,TRUE,40.289820227000064,-111.69177676999999
BE01592,UTAH FOOD SERVICE (SOUTHTOWNE),9575 S STATE ST,SALT LAKE,801-521-7585,Banquet / Event,FALSE,40.577399971000034,-111.89074853299996
RL00243,PEI WEI ASIAN DINER (SANDY),10373 S STATE,SALT LAKE,801-601-1990,Restaurant,TRUE,40.56314015500004,-111.89070458399999
RL00437,PARRY LODGE,89 E CTR ST,KANE,435-644-2601,Restaurant,TRUE,37.04815748300007,-112.52741057599997
RB00111,LA CHACA MEXICAN GRILL,742 W CTR,SALT LAKE,801-562-0440,Restaurant,FALSE,40.61060840400006,-111.91133273299994
CL01043,GREEN PIG PUB,31 E 400 SOUTH,SALT LAKE,801-532-7441,Bar / Club,TRUE,40.76076800900006,-111.88985074399994
RL00455,AKASAKA SUSHI,6196 S HIGHLAND DR,SALT LAKE,801-278-6800,Restaurant,TRUE,40.63915629500008,-111.83495748799999
RE01868,THE QUARRY,1475 W MAIN ST,UINTAH,435-789-2337,Restaurant,TRUE,40.45541332800008,-109.55675085399997
RE01750,SITARA INDIA,2672 N HILLFIELD RD,DAVIS,801-660-0102,Restaurant,TRUE,41.09882076500003,-111.97338051399998
TV00036,ART'S PLACE,76 S 900 W,SALT LAKE,801-363-9117,Bar / Club,TRUE,40.76762239900006,-111.916879457
RE02172,TOTEMS RESTAURANT,538 S REDWOOD RD,SALT LAKE,801-975-0401,Restaurant,TRUE,40.75751050800005,-111.93906700399998
RB00037,BIG APPLE PIZZERIA,2939 E 3300 SOUTH,SALT LAKE,801-485-4534,Restaurant,FALSE,40.69989129700008,-111.80941775399998
RB00245,LOS 2 COMPADRES MARKET,330 E STATE RD,UTAH,801-796-0979,Restaurant,FALSE,40.35503759800008,-111.73550593199997
CL01162,'BOUT TIME PUB & GRUB (WVC),3318 DECKER LAKE DR,SALT LAKE,801-243-1401,Bar / Club,TRUE,40.699946159000035,-111.94791278399998
RE02306,RED LOBSTER (SUGARHOUSE) #589,2294 S 1300 EAST,SALT LAKE,801-483-1343,Restaurant,TRUE,40.72047040900003,-111.853696749
CL00987,TOAD'Z,432 N 100 W,IRON,435-327-2681,Bar / Club,TRUE,38.00620182600005,-113.432208447
CL01139,CANYONSIDE GRILL @ EAGLE POINT RESORT,150 S W VILLAGE CIR,BEAVER,435-438-3634,Bar / Club,TRUE,38.295304196000075,-112.40465387699999
RB00135,MANDARIN GARDEN CHINESE RESTAURANT,8627 S HIGHLAND DR,SALT LAKE,801-944-0303,Restaurant,FALSE,40.59442657900007,-111.83190069299997
BE00480,CARBON COUNTRY CLUB,3055 N HWY 6,CARBON,435-637-2311,Banquet / Event,FALSE,39.64552587900005,-110.860118436
RE01996,SIMON'S AND FANNY'S,700 N HOME,WASATCH,,Restaurant,TRUE,40.52069766000005,-111.47236867099997
RE00800,OLIVE GARDEN (MURRAY) #1190,6305 S STATE,SALT LAKE,801-269-8138,Restaurant,TRUE,40.63436845500007,-111.88929419099998
RE01430,FAMOUS DAVE'S BAR-B-QUE (LAYTON),1977 N 1200 W,DAVIS,801-773-3994,Restaurant,TRUE,41.08885485300004,-111.98781360299995
BC00106,RIVERWOODS CONFERENCE CENTER,615 S 80 E,CACHE,435-750-5151,Other,FALSE,41.720625565000034,-111.83341042799998
RB00035,BARBACOA MEXICAN GRILL (FT. UNION),1953 E FORT UNION BLVD,SALT LAKE,801-359-2350,Restaurant,FALSE,40.62440418400007,-111.83579940099997
RL00672,NOODLES & CO. (WEST JORDAN),7632 S CAMPUS VIEW DR,SALT LAKE,801-280-2095,Restaurant,TRUE,40.61235065400007,-111.98019655199994
CL00894,HUDDLE SPORTS BAR & GRILL,2400 E FORT UNION BLVD,SALT LAKE,801-414-8552,Bar / Club,TRUE,40.62395298000007,-111.82176125899997
BC00100,RADISSON HOTEL SALT LAKE CITY AIRPORT,2177 W N TEMPLE,SALT LAKE,801-364-5800,Other,FALSE,40.771489373000065,-111.95292244199999
RE01857,MIKADO (BOUNTIFUL),255 N 500 W,DAVIS,801-294-4711,Restaurant,TRUE,40.89187704200003,-111.89227400699997
CL00993,URBAN LOUNGE,241 S 500 E,SALT LAKE,801-746-0557,Bar / Club,TRUE,40.76378007300008,-111.87673431999997
RE01623,LA COSTA,889 E 9400 S,SALT LAKE,801-553-1505,Restaurant,TRUE,40.58061717700008,-111.86645371199995
RE02299,HARLEY & BUCK'S GRILL (OGDEN),2432 WASHINGTON BLVD,WEBER,801-745-2060,Restaurant,TRUE,41.221919257000025,-111.97046437899996
RL00837,GUSTO!,1295 E MILLER AVENUE STE #1,SALT LAKE,801-410-4677,Restaurant,TRUE,40.70299836000004,-111.85460013799997
RL00320,CHANON THAI CAFE,278 E 900 S,SALT LAKE,801-532-1177,Restaurant,TRUE,40.74976332700004,-111.88310295499997
RE00060,FIVE ALLS,1458 FOOTHILL DR,SALT LAKE,801-582-1400,Restaurant,TRUE,40.737966871000026,-111.82414704099995
RL00161,SHIN-SEI SUSHI BAR,154 25TH ST,WEBER,801-627-1620,Restaurant,TRUE,41.22077849800007,-111.97707041099994
RE01656,O'SHUCKS BAR & GRILL (PARK CITY),8178 GORGOZA PINE RD,SUMMIT,435-658-0233,Restaurant,TRUE,40.749806352000064,-111.57238442799996
RE01805,TUCANOS BRAZILIAN GRILL (SALT LAKE),162 S 400 W,SALT LAKE,303-237-1340,Restaurant,TRUE,40.76579884800003,-111.90267839999996
CL01045,CITY LIMITS,440 W CENTER,UTAH,801-374-2337,Bar / Club,TRUE,40.233847971000046,-111.666391036
RE02314,HELL'S BACKBONE GRILL,20 N HWY 12,GARFIELD,435-335-7464,Restaurant,TRUE,37.90161627400005,-111.42472387099997
RL00721,BLUE NILE ETHIOPIAN CUISINE,755 S STATE ST,SALT LAKE,801-710-1881,Restaurant,TRUE,40.75296155500007,-111.88819121699999
CL00227,HISTORIC PLACE,162 25TH ST,WEBER,801-394-6233,Bar / Club,TRUE,41.22078078200008,-111.97713157599998
RE02307,RED LOBSTER (MURRAY) #613,298 E WINCHESTER,SALT LAKE,801-288-2940,Restaurant,TRUE,40.63267879700004,-111.88186127299997
RE00953,APPLEBEE'S (MIDVALE),7045 S 1300 E,SALT LAKE,801-532-5108,Restaurant,TRUE,40.62304498200007,-111.85562566899995
RB00201,TAQUERIA Y MARISCOS EL KORA,3197 S REDWOOD RD,SALT LAKE,801-972-2126,Restaurant,FALSE,40.70215143300004,-111.93891490299995
RE01708,JOE VERA'S MEXICAN RESTAURANT,250 W CTR ST,UTAH,801-375-6714,Restaurant,TRUE,40.233847971000046,-111.66311048899996
BE02547,CULINARY DESIGNS,10800 S 2200 W,SALT LAKE,801-602-2392,Banquet / Event,FALSE,40.55436909900004,-111.94824266799998
RE01872,PAGO,878 S 900 E,SALT LAKE,801-532-0777,Restaurant,TRUE,40.75031781500007,-111.86538523699994
RE02008,SICILIA PIZZA,35 W 300 S,SALT LAKE,801-961-7077,Restaurant,TRUE,40.76275630600003,-111.89214412899997
CL01269,MINERS GRILL & SPORTS BAR,1300 SNOW CRK DR,SUMMIT,435-649-6449,Bar / Club,TRUE,40.66144707800004,-111.50727935399999
CL00309,REDWOOD LOUNGE,502 S REDWOOD RD,SALT LAKE,801-972-9822,Bar / Club,TRUE,40.758170766000035,-111.93906700399998
CL00616,LEGENDS AT THE RESORT,1310 LOWELL AVE,SUMMIT,435-658-5812,Bar / Club,TRUE,40.651628464000055,-111.50620284499996
PS00045,ENDEAVOR AIR,SALT LAKE INTERNATIONAL AIRPORT 2C,SALT LAKE,404-773-9745,Liquor Store / Manufacturer,TRUE,40.76060713900006,-111.89735800399995
RE01556,TRIO CAFE,680 S 900 E,SALT LAKE,801-533-8746,Restaurant,TRUE,40.75443045900005,-111.86535668899995
RL00371,TAKARA SUSHI JAPANESE RESTAURANT,55 W 1000 N,CACHE,435-752-1677,Restaurant,TRUE,41.75021028200007,-111.83592913199999
RL00495,MT. FUJI JAPANESE RESTAURANT,8650 S 1300 E,SALT LAKE,801-432-8962,Restaurant,TRUE,40.59408122600007,-111.85319665899999
CL01116,CLUB FAHRENHEIT @ HILTON GARDEN INN,762 W HERITAGE PARK BLVD,DAVIS,801-416-5004,Bar / Club,TRUE,41.08332741000004,-111.98084298199996
CL00826,DUVAN'S KARAMBA,1049 E 2100 SOUTH,SALT LAKE,801-637-5170,Bar / Club,TRUE,40.72542752600003,-111.86085011499995
CL01204,ELIXIR LOUNGE,6405 S BIG COTTONWOOD CANYON RD,SALT LAKE,801-943-1696,Bar / Club,TRUE,40.62958946800006,-111.80270346699996
RE02288,COURTYARD BISTRO RESTAURANT,130 W 400 S,SALT LAKE,801-531-6000,Restaurant,TRUE,40.76070809000004,-111.89516045799996
RE02046,PALLET BISTRO,237 S 400 W,SALT LAKE,801-725-0046,Restaurant,TRUE,40.774498626000025,-111.90255631899998
RE01536,CITRIS GRILL,3977 S WASATCH BLVD,SALT LAKE,801-466-1202,Restaurant,TRUE,40.68520625300005,-111.79600043899995
BE02366,CORAL CANYON GOLF COURSE,1925 N CYN GREENS DR,WASHINGTON,435-688-1700,Banquet / Event,FALSE,37.15739928700003,-113.44752430199998
RE01822,IGGY'S SPORTS GRILL (OGDEN),2309 WASHINGTON BLVD,WEBER,801-528-5131,Restaurant,TRUE,41.22459347100005,-111.97042223599999
RE00897,TREE ROOM / FOUNDRY GRILL @ SUNDANCE RESORT,8841 N ALPINE LOOP RD,UTAH,801-223-4040,Restaurant,TRUE,40.39152257000006,-111.57748484999996
RE01664,RED ROBIN (LAYTON) #412,1562 N WOODLAND PARK DR,DAVIS,801-779-3511,Restaurant,TRUE,41.08256920800005,-111.98395414299995
RL00848,RICE BASIL,2335 E MURRAY HOLLADAY RD,SALT LAKE,385-335-9910,Restaurant,TRUE,40.66850977100006,-111.82386687799999
RE01627,IGGY'S SPORTS GRILL (MIDVALE),7640 S 1300 E,SALT LAKE,801-546-2488,Restaurant,TRUE,40.62262489600005,-111.85565773699994
BC00158,BEST WESTERN PLUS BRYCE CANYON GRAND HOTEL,30 N 100 E,GARFIELD,435-834-5700,Other,FALSE,37.67439585000005,-112.15399049099994
BC00085,CARBON COUNTY EVENT CENTER,450 S FAIRGROUNDS WAY,CARBON,435-636-3214,Other,FALSE,39.59411413000004,-110.82782608699995
RL00891,FAT FISH,1980 W 3500 S,SALT LAKE,801-971-6200,Restaurant,TRUE,40.696640838000064,-111.94371711899998
RL00702,HAPPY HASHI JAPANESE TEPANYAKI,630 W 1425 N,DAVIS,801-779-0208,Restaurant,TRUE,41.08067770800005,-111.97748414199998
RE01333,BUCA DI BEPPO (MIDVALE) #4501,935 E FORT UNION BLVD,SALT LAKE,801-561-9463,Restaurant,TRUE,40.62285600700005,-111.86314545999994
RL00305,GABOR BROTHERS MAIN STREET GRILL,197 N MAIN ST,DAVIS,801-544-4344,Restaurant,TRUE,41.063112182000054,-111.96900097599996
RE01737,RUTH'S DINER,4160 EMIGRATION CYN,SALT LAKE,801-582-9380,Restaurant,TRUE,40.78698545100008,-111.74180203699996
RE01492,EM'S RESTAURANT,271 N CTR ST,SALT LAKE,801-596-0566,Restaurant,TRUE,40.77544347000003,-111.89224864199997
RL00876,TIO'S MEXICAN RESTAURANT,4709 DAYBREAK PKWY,SALT LAKE,801-285-7300,Restaurant,TRUE,40.547075042000074,-112.00326638599995
